region,code,reg_pcn,ctryname,year,surveyid_year,timewp,fieldwork,survname,link,altname,survey_time,wbint_link,wbext_link,alt_link,pip_meta,surv_title,surv_producer,survey_coverage,datatype,use_imputed,use_microdata,use_bin,use_groupdata,rep_year,comparability,comp_note,preferable,display_cp,fieldwork_range,ref_year,newref,ref_year_des,wf_baseprice,wf_baseprice_note,wf_baseprice_des,wf_spatial_des,wf_spatial_var,cpi_replication,cpi_domain,cpi_domain_var,wf_currency_des,ppp_replication,ppp_domain,ppp_domain_var,wf_add_temp_des,wf_add_temp_var,wf_add_spatial_des,wf_add_spatial_var,tosplit,tosplit_var,inpovcal,oth_welfare1_type,oth_welfare1_var,gdp_domain,pce_domain,pop_domain,Note
EAP,KOR,OHI,"Korea, Rep.",2012,2012,,,HIES-FHES-LIS,KOR_2012_HIES-FHES-LIS,,2012,,,,0,Household Income and Expenditure Survey (HIES) and Farm Household Income and Expenditure Survey (FHES),Statistics Korea,N,I,0,0,1,0,2012,0,,,1,,2012,,,2012,,-9,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,KOR,OHI,"Korea, Rep.",2014,2014,,,HIES-FHES-LIS,KOR_2014_HIES-FHES-LIS,,2014,,,,0,Household Income and Expenditure Survey (HIES) and Farm Household Income and Expenditure Survey (FHES),Statistics Korea,N,I,0,0,1,0,2014,0,,,1,,2014,,,2014,,-9,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet Dec 15 2020
EAP,KOR,OHI,"Korea, Rep.",2016,2016,,,HIES-FHES-LIS,KOR_2016_HIES-FHES-LIS,,2016,,,,0,Household Income and Expenditure Survey (HIES) and Farm Household Income and Expenditure Survey (FHES),Statistics Korea,N,I,0,0,1,0,2016,0,,,1,,2016,,,2016,,-9,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet Dec 15 2020
EAP,KIR,EAP,Kiribati,2006,2006,,,HIES,KIR_2006_HIES,,2006,5497,,,1,Household Income and Expenditure Survey 2006,National Statistical Office,N,c,0,1,0,0,2006,0,,,1,,2006,,0,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,KIR,EAP,Kiribati,2019,2019,,,HIES,KIR_2019_HIES,,2019-2020,,,,1,Household Income and Expenditure Survey 2019-2020,National Statistical Office,N,c,0,1,0,0,2019,1,,,1,2019m5-2020m3,2019.27,x,-3,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,Nov 12 2021
EAP,LAO,EAP,Lao PDR,1992,1992,,,LECS,LAO_1992_LECS,,1992-1993,,,,1,Expenditure and Consumption Survey,Lao Statistics Bureau,N,c,0,1,0,0,1992,0,,,1,,1992.2,,-3,,,-9,-9,,-9,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,LAO,EAP,Lao PDR,1997,1997,,,LECS,LAO_1997_LECS,,1997-1998,192,,,1,Expenditure and Consumption Survey,Lao Statistics Bureau,N,c,0,1,0,0,1997,0,,,1,,1997.2,,-3,,,-9,-9,,-9,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,LAO,EAP,Lao PDR,2002,2002,,,LECS,LAO_2002_LECS,,2002-2003,9133,,,1,Expenditure and Consumption Survey 2002-2003,Lao Statistics Bureau,N,c,0,1,0,0,2002,0,,,1,,2002.25,,-3,,,-9,1,def,-9,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,LAO,EAP,Lao PDR,2007,2007,,,LECS,LAO_2007_LECS,,2007-2008,9134,,,1,Expenditure and Consumption Survey 2007-2008,Lao Statistics Bureau,N,c,0,1,0,0,2007,0,,,1,,2007.23,,-3,,,-9,1,def,-9,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,LAO,EAP,Lao PDR,2012,2012,,,LECS,LAO_2012_LECS,,2012-2013,10191,,,1,Expenditure and Consumption Survey 2012-2013,Lao Statistics Bureau,N,c,0,1,0,0,2012,1,,,1,,2012.25,,-3,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,updated CPI IFS Jan 2021
EAP,LAO,EAP,Lao PDR,2018,2018,,,LECS,LAO_2018_LECS,,2018-2019,,,,0,Expenditure and Consumption Survey 2018-2019,Lao Statistics Bureau,N,c,0,1,0,0,2018,1,,,1,,2018.42,,-3,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,Nov 17 2020
EAP,MMR,EAP,Myanmar,2015,2015,,,MPLCS,MMR_2015_MPLCS,,2015,10194,,,1,Myanmar Poverty and Living Conditions Survey 2015,"National Statistics Office, Myanmar",N,c,0,1,0,0,2015,0,,,1,,2015,,0,2015m1,,-7,1,def,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,MMR,EAP,Myanmar,2017,2017,,,MLCS,MMR_2017_MLCS,,2017,,,,1,Myanmar Living Conditions Survey 2017,"National Statistics Office, Myanmar",N,c,0,1,0,0,2017,0,,,1,,2017,,,2017q1,,-7,1,def,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,updated Dec 2 2019
EAP,MNG,EAP,Mongolia,1995,1995,,,LSMS,MNG_1995_LSMS,,1995,,,,1,Living Standards Measurement Study,National Statistical Office,N,C,0,0,0,1,1995,0,,,1,,1995,,,1995,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,MNG,EAP,Mongolia,1998,1998,,,LSMS,MNG_1998_LSMS,,1998,,,,1,Living Standards Measurement Study,National Statistical Office,N,C,0,0,0,1,1998,0,,,1,,1998,,,1998,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,MNG,EAP,Mongolia,2002,2002,,,HIES-LSMS,MNG_2002_HIES-LSMS,,2002-2003,4841,,,1,Integrated Household Income and Expenditure Survey with Living Standards Measurement Survey 2002-2003,National Statistical Office,N,c,0,1,0,0,2002,1,,,1,2002m2-2003m2,2002.15,,-3,,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,MNG,EAP,Mongolia,2007,2007,,,HSES,MNG_2007_HSES,,2007-2008,2168,,,0,Household Socio-Economic Survey 2007-2008,National Statistical Office,N,c,0,1,0,0,2007,2,,,1,2007m7-2008m6,2007.5,,-3,,,-9,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,MNG,EAP,Mongolia,2010,2010,,,HSES,MNG_2010_HSES,,2010,6008,,,1,Household Socio Economic Survey 2010,National Statistical Office,N,c,0,1,0,0,2010,3,,,1,,2010,,0,,,-9,-7,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,MNG,EAP,Mongolia,2011,2011,,,HSES,MNG_2011_HSES,,2011,6007,,,1,Household Socio Economic Survey 2011,National Statistical Office,N,c,0,1,0,0,2011,3,,,1,,2011,,0,,,-9,-7,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,MNG,EAP,Mongolia,2012,2012,,,HSES,MNG_2012_HSES,,2012,9130,,,1,Household Socio Economic Survey 2012,National Statistical Office,N,c,0,1,0,0,2012,3,,,1,,2012,,0,,,-9,-7,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,MNG,EAP,Mongolia,2014,2014,,,HSES,MNG_2014_HSES,,2014,10421,,,1,Household Socio Economic Survey 2014,National Statistical Office,N,c,0,1,0,0,2014,3,,,1,,2014,,0,,,-9,-7,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,MNG,EAP,Mongolia,2016,2016,,,HSES,MNG_2016_HSES,,2016,10422,,,1,Household Socio Economic Survey 2016,National Statistical Office,N,c,0,1,0,0,2016,3,,,1,,2016,,0,,,-9,-7,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,MNG,EAP,Mongolia,2018,2018,,,HSES,MNG_2018_HSES,,2018,,,,1,Household Socio Economic Survey 2018,National Statistical Office,N,c,0,1,0,0,2018,3,,,1,,2018,,0,,,-9,-7,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,Dec 11 2019
EAP,MYS,EAP,Malaysia,1984,1984,,,HIS,MYS_1984_HIS,,1984,,,,1,Household Income/Basic Amenities Survey,Economic Planning Unit,N,I,0,0,0,1,1984,0,,,1,,1984,,,1984,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,MYS,EAP,Malaysia,1987,1987,,,HIS,MYS_1987_HIS,,1987,,,,1,Household Income/Basic Amenities Survey,Economic Planning Unit,N,I,0,0,0,1,1987,0,,,1,,1987,,,1987,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,MYS,EAP,Malaysia,1989,1989,,,HIS,MYS_1989_HIS,,1989,,,,1,Household Income/Basic Amenities Survey,Economic Planning Unit,N,I,0,0,0,1,1989,0,,,1,,1989,,,1989,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,MYS,EAP,Malaysia,1992,1992,,,HIS,MYS_1992_HIS,,1992,,,,1,Household Income/Basic Amenities Survey,Economic Planning Unit,N,I,0,0,0,1,1992,0,,,1,,1992,,,1992,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,MYS,EAP,Malaysia,1995,1995,,,HIS,MYS_1995_HIS,,1995,,,,1,Household Income/Basic Amenities Survey,Economic Planning Unit,N,I,0,0,0,1,1995,0,,,1,,1995,,,1995,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,MYS,EAP,Malaysia,1997,1997,,,HIS,MYS_1997_HIS,,1997,,,,1,Household Income/Basic Amenities Survey,Economic Planning Unit,N,I,0,0,0,1,1997,0,,,1,,1997,,,1997,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,MYS,EAP,Malaysia,2004,2004,,,HIS,MYS_2004_HIS,,2004,,,,1,Household Income/Basic Amenities Survey,Department of Statistics,N,i,0,1,0,0,2003,1,,,1,,2003,,0,2003m7-2003m12,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,"updated from EAP, Nov 17 2020"
EAP,MYS,EAP,Malaysia,2007,2007,,,HIS,MYS_2007_HIS,,2007,,,,1,Household Income/Basic Amenities Survey,Department of Statistics,N,i,0,1,0,0,2006,1,,,1,2007m7-2007m12,2006,,0,2006m7-2006m10,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,"updated from EAP, Nov 17 2020"
EAP,MYS,EAP,Malaysia,2009,2009,,,HIS,MYS_2009_HIS,,2009-2010,5926,,,0,Household Income/Basic Amenities Survey,Department of Statistics,N,i,0,1,0,0,2008,1,,,1,2009m4-2010m3,2008.25,,-3,,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,MYS,EAP,Malaysia,2012,2012,,,HIS,MYS_2012_HIS,,2012,,,,1,Household Income/Basic Amenities Survey,Department of Statistics,N,i,0,1,0,0,2011,1,,,1,2012m7-2012m12,2011,,0,,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,MYS,EAP,Malaysia,2014,2014,,,HIS,MYS_2014_HIS,,2014,,,,1,Household Income/Basic Amenities Survey,Department of Statistics,N,i,0,1,0,0,2013,1,,,1,2014m1-2014m12,2013,,0,,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,MYS,EAP,Malaysia,2016,2016,,,HIS,MYS_2016_HIS,,2016-2017,,,,1,Household Income/Basic Amenities Survey,Department of Statistics,N,i,0,1,0,0,2015,1,,,1,2016m5-2017m4,2015.88,,-3,2016,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,MHL,EAP,Marshall Islands,2019,2019,,,HIES,MHL_2019_HIES,,2019-2020,,,,0,Household Income and Expenditure Survey 2019/2020,National Statistical Office,N,c,0,1,0,0,2019,0,,,1,2019m7-2020m6,2019.5,x,-3,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,Nov 8 2021
EAP,NRU,EAP,Nauru,2012,2012,,,HIES,NRU_2012_HIES,,2012-2013,,,,0,Household Income and Expenditure Survey 2012/2013,"Bureau of Statistics, Department of Finance",N,c,0,1,0,0,2012,0,,,1,2012m9-2013m9,2012.69,,-3,,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,Nov 17 2020
EAP,PHL,EAP,Philippines,1985,1985,,,FIES,PHL_1985_FIES,,1985,,,,1,Family Income and Expenditure Survey 1985,Philippine Statistics Authority,N,C,0,0,0,1,1985,0,,,0,,1985,,,1985,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,PHL,EAP,Philippines,1988,1988,,,FIES,PHL_1988_FIES,,1988,,,,1,Family Income and Expenditure Survey 1988,Philippine Statistics Authority,N,c,0,1,0,0,1988,0,,,0,,1988,,,1988,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,PHL,EAP,Philippines,1991,1991,,,FIES,PHL_1991_FIES,,1991,4922,,,1,Family Income and Expenditure Survey 1991,Philippine Statistics Authority,N,C,0,0,0,1,1991,0,,,0,,1991,,,1991,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,PHL,EAP,Philippines,1994,1994,,,FIES,PHL_1994_FIES,,1994,4914,,,1,Family Income and Expenditure Survey 1994,Philippine Statistics Authority,N,C,0,0,0,1,1994,0,,,0,,1994,,,1994,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,PHL,EAP,Philippines,1997,1997,,,FIES,PHL_1997_FIES,,1997,4925,,,1,Family Income and Expenditure Survey 1997,Philippine Statistics Authority,N,c,0,1,0,0,1997,1,,,0,,1997,,,1997,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,PHL,EAP,Philippines,2000,2000,,,FIES,PHL_2000_FIES,,2000,4899,,,1,Family Income and Expenditure Survey 2000,Philippine Statistics Authority,N,i,0,1,0,0,2000,2,,2i,1,,2000,,0,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,c,pcexp,1,1,1,
EAP,PHL,EAP,Philippines,2003,2003,,,FIES,PHL_2003_FIES,,2003,4900,,,1,Family Income and Expenditure Survey 2003,Philippine Statistics Authority,N,i,0,1,0,0,2003,3,,3i,1,,2003,,0,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,c,pcexp,1,1,1,
EAP,PHL,EAP,Philippines,2006,2006,,,FIES,PHL_2006_FIES,,2006,2080,,,1,Family Income and Expenditure Survey 2006,Philippine Statistics Authority,N,i,0,1,0,0,2006,3,,3i,1,,2006,,0,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,c,welfareother,1,1,1,
EAP,PHL,EAP,Philippines,2009,2009,,,FIES,PHL_2009_FIES,,2009,5598,,,1,Family Income and Expenditure Survey 2009,Philippine Statistics Authority,N,i,0,1,0,0,2009,3,,3i,1,,2009,,0,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,c,welfareother,1,1,1,
EAP,PHL,EAP,Philippines,2012,2012,,,FIES,PHL_2012_FIES,,2012,9879,,,1,Family Income and Expenditure Survey 2012,Philippine Statistics Authority,N,i,0,1,0,0,2012,3,,3i,1,,2012,,0,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,c,welfareother,1,1,1,
EAP,PHL,EAP,Philippines,2015,2015,,,FIES,PHL_2015_FIES,,2015,10245,,,1,Family Income and Expenditure Survey 2015,Philippine Statistics Authority,N,i,0,1,0,0,2015,3,,3i,1,,2015,,0,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,c,welfareother,1,1,1,
EAP,PHL,EAP,Philippines,2018,2018,,,FIES,PHL_2018_FIES,,2018,10842,,,1,Family Income and Expenditure Survey 2018,Philippine Statistics Authority,N,i,0,1,0,0,2018,3,,3i,1,,2018,,0,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,c,welfareother,1,1,1,Dec 11 2019
EAP,PNG,EAP,Papua New Guinea,1996,1996,,,HIES,PNG_1996_HIES,PNG_1996_HS_v01_M,1996,832,,,1,Household Income and Expenditure Survey 1996,Unisearch PNG and PNG Institute of National Affairs,N,c,0,1,0,0,1996,0,,,1,,1996,,0,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,PNG,EAP,Papua New Guinea,2009,2009,,,HIES,PNG_2009_HIES,,2009-2010,10257,,,1,Household Income and Expenditure Survey 2009-2010,National Statistical Office,N,c,0,1,0,0,2009,1,,,1,,2009.67,,-3,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,SLB,EAP,Solomon Islands,2005,2005,,,HIES,SLB_2005_HIES,,2005-2006,9881,,,1,Household Income and Expenditure Survey 2005-2006,Solomon Islands Statistics Office (SISO) - Ministry of Finance - Government of Solomon Islands,N,c,0,1,0,0,2005,0,,,1,2005m10-2006m3,2005.5,,-3,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,updated Nov 17 2020
EAP,SLB,EAP,Solomon Islands,2012,2012,,,HIES,SLB_2012_HIES,,2012-2013,10256,,,1,Household Income and Expenditure Survey 2012-2013,Solomon Islands Statistics Office (SISO) - Ministry of Finance - Government of Solomon Islands,N,c,0,1,0,0,2012,1,,,1,2012m10-2013m11,2012.79,,-3,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,updated Nov 17 2020
EAP,THA,EAP,Thailand,1981,1981,,,SES,THA_1981_SES,,1981,,,,1,Household Socio-Economic Survey 1981,National Statistics Office,N,C,0,0,0,1,1981,0,,,1,,1981,,0,1981,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,THA,EAP,Thailand,1988,1988,,,SES,THA_1988_SES,,1988,,,,1,Household Socio-Economic Survey 1988,National Statistics Office,N,C,0,0,0,1,1988,0,,,1,,1988,,0,1988,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,THA,EAP,Thailand,1990,1990,,,SES,THA_1990_SES,,1990,1495,,,1,Household Socio-Economic Survey 1990,National Statistics Office,N,c,0,1,0,0,1990,1,,,1,,1990,,0,1990,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,THA,EAP,Thailand,1992,1992,,,SES,THA_1992_SES,,1992,1494,,,1,Household Socio-Economic Survey 1992,National Statistics Office,N,c,0,1,0,0,1992,1,,,1,,1992,,0,1992,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,THA,EAP,Thailand,1994,1994,,,SES,THA_1994_SES,,1994,1493,,,1,Household Socio-Economic Survey 1994,National Statistics Office,N,c,0,1,0,0,1994,1,,,1,,1994,,0,1994,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,THA,EAP,Thailand,1996,1996,,,SES,THA_1996_SES,,1996,1492,,,1,Household Socio-Economic Survey 1996,National Statistics Office,N,c,0,1,0,0,1996,1,,,1,,1996,,0,1996,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,THA,EAP,Thailand,1998,1998,,,SES,THA_1998_SES,,1998,,,,1,Household Socio-Economic Survey 1998,National Statistics Office,N,c,0,1,0,0,1998,1,,,1,,1998,,0,1998,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,THA,EAP,Thailand,1999,1999,,,SES,THA_1999_SES,,1999,1491,,,1,Household Socio-Economic Survey 1999,National Statistics Office,N,c,0,1,0,0,1999,1,,,1,,1999,,0,1999,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
EAP,THA,EAP,Thailand,2000,2000,,,SES,THA_2000_SES,,2000,1490,,,1,Household Socio-Economic Survey 2000,National Statistical Office,N,c,0,1,0,0,2000,2,,,1,,2000,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,THA,EAP,Thailand,2002,2002,,,SES,THA_2002_SES,,2002,1489,,,1,Household Socio-Economic Survey 2002,National Statistical Office,N,c,0,1,0,0,2002,2,,,1,,2002,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,THA,EAP,Thailand,2004,2004,,,SES,THA_2004_SES,,2004,1488,,,1,Household Socio-Economic Survey 2004,National Statistical Office,N,c,0,1,0,0,2004,2,,,1,,2004,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,THA,EAP,Thailand,2006,2006,,,SES,THA_2006_SES,,2006,1487,,,1,Household Socio-Economic Survey 2006,National Statistical Office,N,c,0,1,0,0,2006,2,,,1,,2006,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,THA,EAP,Thailand,2007,2007,,,SES,THA_2007_SES,,2007,7084,,,1,Household Socio-Economic Survey 2007,National Statistical Office,N,c,0,1,0,0,2007,2,,,1,,2007,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,THA,EAP,Thailand,2008,2008,,,SES,THA_2008_SES,,2008,9868,,,1,Household Socio-Economic Survey 2008,National Statistical Office,N,c,0,1,0,0,2008,2,,,1,,2008,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,THA,EAP,Thailand,2009,2009,,,SES,THA_2009_SES,,2009,1486,,,1,Household Socio-Economic Survey 2009,National Statistical Office,N,c,0,1,0,0,2009,2,,,1,,2009,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,THA,EAP,Thailand,2010,2010,,,SES,THA_2010_SES,,2010,9870,,,1,Household Socio-Economic Survey and Village/Community Fund Survey 2010,"National Statistical Office, Social Statistics Bureau",N,c,0,1,0,0,2010,2,,,1,,2010,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,THA,EAP,Thailand,2011,2011,,,SES,THA_2011_SES,,2011,9871,,,1,Household Socio-Economic Survey 2011,National Statistical Office of Thailand (NSO),N,c,0,1,0,0,2011,2,,,1,,2011,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,THA,EAP,Thailand,2012,2012,,,SES,THA_2012_SES,,2012,9872,,,1,Household Socio-Economic Survey 2012,National Statistical Office of Thailand (NSO),N,c,0,1,0,0,2012,2,,,1,,2012,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,THA,EAP,Thailand,2013,2013,,,SES,THA_2013_SES,,2013,10078,,,1,Household Socio-Economic Survey 2013,National Statistical Office of Thailand (NSO),N,c,0,1,0,0,2013,2,,,1,,2013,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,THA,EAP,Thailand,2014,2014,,,SES,THA_2014_SES,,2014,10186,,,1,Household Socio-Economic Survey 2014,National Statistical Office of Thailand (NSO),N,c,0,1,0,0,2014,3,,,1,,2014,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,THA,EAP,Thailand,2015,2015,,,SES,THA_2015_SES,,2015,10277,,,1,Household Socio-Economic Survey 2015,National Statistical Office of Thailand (NSO),N,c,0,1,0,0,2015,3,,,1,,2015,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,THA,EAP,Thailand,2016,2016,,,SES,THA_2016_SES,,2016,,,,1,Household Socio-Economic Survey 2016,National Statistical Office of Thailand (NSO),N,c,0,1,0,0,2016,3,,,1,,2016,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,  1/3/2019
EAP,THA,EAP,Thailand,2017,2017,,,SES,THA_2017_SES,,2017,10278,,,1,Household Socio-Economic Survey 2017,National Statistical Office of Thailand (NSO),N,c,0,1,0,0,2017,3,,,1,,2017,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,  1/3/2019
EAP,THA,EAP,Thailand,2018,2018,,,SES,THA_2018_SES,,2018,,,,1,Household Socio-Economic Survey 2018,National Statistical Office of Thailand (NSO),N,c,0,1,0,0,2018,3,,,1,,2018,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,Dec 11 2019
EAP,THA,EAP,Thailand,2019,2019,,,SES,THA_2019_SES,,2019,,,,0,Household Socio-Economic Survey 2019,National Statistical Office of Thailand (NSO),N,c,0,1,0,0,2019,3,,,1,,2019,,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,Dec 11 2020
EAP,THA,EAP,Thailand,2020,2020,,,SES,THA_2020_SES,,2020,,,,0,Household Socio-Economic Survey 2020,National Statistical Office of Thailand (NSO),N,c,0,1,0,0,2020,3,,,1,,2020,x,0,,,-9,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,Dec 12 2021
EAP,TLS,EAP,Timor-Leste,2001,2001,,,TLSS,TLS_2001_TLSS,,2001,964,,,1,Living Standards Survey 2001,National Statistics Directorate,N,c,0,1,0,0,2001,0,,,1,,2001,,0,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,TLS,EAP,Timor-Leste,2007,2007,,,TLSLS,TLS_2007_TLSLS,,2007,10043,,,1,Survey of Living Standards 2007 and Extension 2008,National Statistics Directorate,N,c,0,1,0,0,2007,0,,,1,2007m1-2008m1,2007,,0,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,TLS,EAP,Timor-Leste,2014,2014,,,TLSLS,TLS_2014_TLSLS,,2014,10255,,,1,Timor-Leste Living Standards Survey 2014,National Statistics Directorate,N,c,0,1,0,0,2014,0,,,1,,2014,,0,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,TON,EAP,Tonga,2000,2000,,,HIES,TON_2000_HIES,TON_2000_HIES_v01_M,2000-2001,2122,,,1,Household Income and Expenditure Survey 2000-2001,Statistics Department - Government of The Kingdom of Tonga,N,c,0,1,0,0,2000,0,,,1,2000m10-2001m9,2000.75,,-3,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,updated decimal 17 nov 2020
EAP,TON,EAP,Tonga,2009,2009,,,HIES,TON_2009_HIES,,2009,4273,,,1,Household Income and Expenditure Survey 2009,Statistics Department - Government of The Kingdom of Tonga,N,c,0,1,0,0,2009,1,,,1,,2009,,0,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
EAP,TON,EAP,Tonga,2015,2015,,,HIES,TON_2015_HIES,,2015,10253,,,1,Household Income and Expenditure 2015,Statistics Department - Government of The Kingdom of Tonga,N,c,0,1,0,0,2015,1,,,1,,2015,,0,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,  1/3/2019
EAP,TUV,EAP,Tuvalu,2010,2010,,,HIES,TUV_2010_HIES,,2010,4275,,,1,Household Income and Expenditure 2010,Central Statistics Division - Ministry of Finance and Economic Development - Government of Tuvalu,N,c,0,1,0,0,2010,0,,,1,,2010,,0,,,-9,1,def,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
